node1,banana,boat,bottle,bowl,car,cat,cherry,chicken,chisel,corn,cow,cup,dog,duck,eagle,elephant,hammer,helicopter,kettle,knife,lettuce,lion,motorcycle,mushroom,onion,owl,peacock,pear,pen,pencil,penguin,pig,pineapple,potato,rocket,scissors,screwdriver,ship,snail,spoon,swan,telephone,truck,turtle
peacock,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1805916207174117e-07,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,1.2089258196146296e-08,3.602879701896398e-06,3.602879701896398e-06,1.1805916207174117e-07,3.6893488147419115e-07,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1805916207174117e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,1.0,3.6893488147419115e-07,3.6893488147419115e-07,3.602879701896398e-06,1.1805916207174117e-07,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07
pear,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,3.777893186295717e-08,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1805916207174117e-07,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,1.0,3.6893488147419115e-07,3.602879701896398e-06,3.6893488147419115e-07,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07
pen,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,3.777893186295717e-08,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1805916207174117e-07,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,1.0,3.602879701896398e-06,3.6893488147419115e-07,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07
pencil,3.518437208883201e-05,1.1258999068426243e-05,3.518437208883201e-05,3.518437208883201e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,0.00010995116277760002,3.518437208883201e-05,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,3.518437208883201e-05,1.1529215046068473e-06,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.0,3.602879701896398e-06,0.00010995116277760002,3.518437208883201e-05,3.518437208883201e-05,3.602879701896398e-06,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,3.602879701896398e-06
penguin,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1805916207174117e-07,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,1.2089258196146296e-08,3.602879701896398e-06,3.602879701896398e-06,1.1805916207174117e-07,3.6893488147419115e-07,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1805916207174117e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,1.1805916207174117e-07,3.6893488147419115e-07,3.6893488147419115e-07,3.602879701896398e-06,1.0,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07
pig,3.518437208883201e-05,3.518437208883201e-05,0.00010995116277760002,0.00010995116277760002,3.518437208883201e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.6893488147419115e-07,0.00010995116277760002,0.00010995116277760002,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,3.518437208883201e-05,3.602879701896398e-06,3.518437208883201e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,0.00010995116277760002,3.602879701896398e-06,1.0,3.518437208883201e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.518437208883201e-05,3.518437208883201e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,0.00010995116277760002,3.518437208883201e-05,1.1258999068426243e-05
pineapple,1.1258999068426243e-05,1.1258999068426243e-05,3.518437208883201e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1805916207174117e-07,3.518437208883201e-05,3.518437208883201e-05,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1529215046068473e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,3.518437208883201e-05,1.1529215046068473e-06,3.518437208883201e-05,1.0,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.518437208883201e-05,1.1258999068426243e-05,3.602879701896398e-06
potato,1.1258999068426243e-05,1.1258999068426243e-05,3.518437208883201e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1805916207174117e-07,3.518437208883201e-05,3.518437208883201e-05,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1529215046068473e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,3.518437208883201e-05,1.1529215046068473e-06,3.518437208883201e-05,1.1258999068426243e-05,1.0,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.518437208883201e-05,1.1258999068426243e-05,3.602879701896398e-06
rocket,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,3.777893186295717e-08,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1805916207174117e-07,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,3.602879701896398e-06,3.6893488147419115e-07,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.0,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07
scissors,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.777893186295717e-08,1.1258999068426243e-05,1.1258999068426243e-05,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.6893488147419115e-07,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,1.1258999068426243e-05,3.6893488147419115e-07,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.0,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1529215046068473e-06
screwdriver,1.1258999068426243e-05,1.1258999068426243e-05,3.518437208883201e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1805916207174117e-07,3.518437208883201e-05,3.518437208883201e-05,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1529215046068473e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,3.518437208883201e-05,1.1529215046068473e-06,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.0,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.518437208883201e-05,1.1258999068426243e-05,3.602879701896398e-06
ship,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1805916207174117e-07,3.518437208883201e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,3.6893488147419115e-07,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1258999068426243e-05,1.1529215046068473e-06,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,1.1258999068426243e-05,1.0,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1529215046068473e-06
snail,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1805916207174117e-07,3.518437208883201e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,3.6893488147419115e-07,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1258999068426243e-05,1.1529215046068473e-06,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.0,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1529215046068473e-06
spoon,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.777893186295717e-08,1.1258999068426243e-05,1.1258999068426243e-05,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.6893488147419115e-07,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,1.1258999068426243e-05,3.6893488147419115e-07,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.0,1.1529215046068473e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1529215046068473e-06
swan,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.777893186295717e-08,1.1258999068426243e-05,1.1258999068426243e-05,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.6893488147419115e-07,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,1.1258999068426243e-05,3.6893488147419115e-07,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.0,1.1258999068426243e-05,3.602879701896398e-06,1.1529215046068473e-06
telephone,3.518437208883201e-05,1.1258999068426243e-05,3.518437208883201e-05,3.518437208883201e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,0.00010995116277760002,3.518437208883201e-05,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,3.518437208883201e-05,1.1529215046068473e-06,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,3.518437208883201e-05,3.602879701896398e-06,0.00010995116277760002,3.518437208883201e-05,3.518437208883201e-05,3.602879701896398e-06,1.1258999068426243e-05,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.0,1.1258999068426243e-05,3.602879701896398e-06
truck,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,1.1258999068426243e-05,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1805916207174117e-07,3.518437208883201e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,1.1258999068426243e-05,3.6893488147419115e-07,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1258999068426243e-05,1.1529215046068473e-06,3.518437208883201e-05,1.1258999068426243e-05,1.1258999068426243e-05,1.1529215046068473e-06,3.602879701896398e-06,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,3.602879701896398e-06,1.1258999068426243e-05,1.0,1.1529215046068473e-06
turtle,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,3.602879701896398e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,3.777893186295717e-08,1.1258999068426243e-05,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.6893488147419115e-07,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1805916207174117e-07,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.6893488147419115e-07,3.6893488147419115e-07,3.6893488147419115e-07,3.602879701896398e-06,3.6893488147419115e-07,1.1258999068426243e-05,3.602879701896398e-06,3.602879701896398e-06,3.6893488147419115e-07,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,1.1529215046068473e-06,3.602879701896398e-06,1.1529215046068473e-06,1.0
